x	y	group	clickSelects
48113.5	1.09999999999854	1002	48112-48115
48113.1	1.5	1002	48112-48115
48113.6	2	1003	48112-48116
48114	2.40000000000146	1003	48112-48116
48114.4	2	1003	48112-48116
48114	1.59999999999854	1003	48112-48116
48113.6	2	1003	48112-48116
48114.1	2.5	1004	48112-48117
48114.5	2.90000000000146	1004	48112-48117
48114.9	2.5	1004	48112-48117
48114.5	2.09999999999854	1004	48112-48117
48114.1	2.5	1004	48112-48117
48114.6	3	1005	48112-48118
48115	3.40000000000146	1005	48112-48118
48115.4	3	1005	48112-48118
48115	2.59999999999855	1005	48112-48118
48114.6	3	1005	48112-48118
48115.1	3.5	1006	48112-48119
48115.5	3.90000000000146	1006	48112-48119
48115.9	3.5	1006	48112-48119
48115.5	3.09999999999855	1006	48112-48119
48115.1	3.5	1006	48112-48119
48115.6	4	1007	48112-48120
48116	4.40000000000146	1007	48112-48120
48116.4	4	1007	48112-48120
48116	3.59999999999855	1007	48112-48120
48115.6	4	1007	48112-48120
48116.1	4.5	1008	48112-48121
48116.5	4.90000000000146	1008	48112-48121
48116.9	4.5	1008	48112-48121
48116.5	4.09999999999855	1008	48112-48121
48116.1	4.5	1008	48112-48121
48116.6	5	1009	48112-48122
48117	5.40000000000146	1009	48112-48122
48117.4	5	1009	48112-48122
48117	4.59999999999855	1009	48112-48122
48116.6	5	1009	48112-48122
48117.1	5.5	1010	48112-48123
48117.5	5.90000000000146	1010	48112-48123
48117.9	5.5	1010	48112-48123
48117.5	5.09999999999855	1010	48112-48123
48117.1	5.5	1010	48112-48123
48117.6	6	1011	48112-48124
48118	6.40000000000146	1011	48112-48124
48118.4	6	1011	48112-48124
48118	5.59999999999855	1011	48112-48124
48117.6	6	1011	48112-48124
48118.1	6.5	1012	48112-48125
48118.5	6.90000000000146	1012	48112-48125
48118.9	6.5	1012	48112-48125
48118.5	6.09999999999855	1012	48112-48125
48118.1	6.5	1012	48112-48125
48118.6	7	1013	48112-48126
48119	7.40000000000146	1013	48112-48126
48119.4	7	1013	48112-48126
48119	6.59999999999855	1013	48112-48126
48118.6	7	1013	48112-48126
48119.1	7.5	1014	48112-48127
48119.5	7.90000000000146	1014	48112-48127
48119.9	7.5	1014	48112-48127
48119.5	7.09999999999855	1014	48112-48127
48119.1	7.5	1014	48112-48127
48119.6	8	1015	48112-48128
48120	8.40000000000146	1015	48112-48128
48120.4	8	1015	48112-48128
48120	7.59999999999855	1015	48112-48128
48119.6	8	1015	48112-48128
48120.1	8.5	1016	48112-48129
48120.5	8.90000000000146	1016	48112-48129
48120.9	8.5	1016	48112-48129
48120.5	8.09999999999855	1016	48112-48129
48120.1	8.5	1016	48112-48129
48120.6	9	1017	48112-48130
48121	9.40000000000146	1017	48112-48130
48121.4	9	1017	48112-48130
48121	8.59999999999855	1017	48112-48130
48120.6	9	1017	48112-48130
48121.1	9.5	1018	48112-48131
48121.5	9.90000000000146	1018	48112-48131
48121.9	9.5	1018	48112-48131
48121.5	9.09999999999854	1018	48112-48131
48121.1	9.5	1018	48112-48131
48121.6	10	1019	48112-48132
48122	10.4000000000015	1019	48112-48132
48122.4	10	1019	48112-48132
48122	9.59999999999854	1019	48112-48132
48121.6	10	1019	48112-48132
48122.1	10.5	1020	48112-48133
48122.5	10.9000000000015	1020	48112-48133
48122.9	10.5	1020	48112-48133
48122.5	10.0999999999985	1020	48112-48133
48122.1	10.5	1020	48112-48133
48122.6	11	1021	48112-48134
48123	11.4000000000015	1021	48112-48134
48123.4	11	1021	48112-48134
48123	10.5999999999985	1021	48112-48134
48122.6	11	1021	48112-48134
48123.1	11.5	1022	48112-48135
48123.5	11.9000000000015	1022	48112-48135
48123.9	11.5	1022	48112-48135
48123.5	11.0999999999985	1022	48112-48135
48123.1	11.5	1022	48112-48135
48123.6	12	1023	48112-48136
48124	12.4000000000015	1023	48112-48136
48124.4	12	1023	48112-48136
48124	11.5999999999985	1023	48112-48136
48123.6	12	1023	48112-48136
48124.1	12.5	1024	48112-48137
48124.5	12.9000000000015	1024	48112-48137
48124.9	12.5	1024	48112-48137
48124.5	12.0999999999985	1024	48112-48137
48124.1	12.5	1024	48112-48137
48124.6	13	1025	48112-48138
48125	13.4000000000015	1025	48112-48138
48125.4	13	1025	48112-48138
48125	12.5999999999985	1025	48112-48138
48124.6	13	1025	48112-48138
48125.1	13.5	1026	48112-48139
48125.5	13.9000000000015	1026	48112-48139
48125.9	13.5	1026	48112-48139
48125.5	13.0999999999985	1026	48112-48139
48125.1	13.5	1026	48112-48139
48125.6	14	1027	48112-48140
48126	14.4000000000015	1027	48112-48140
48126.4	14	1027	48112-48140
48126	13.5999999999985	1027	48112-48140
48125.6	14	1027	48112-48140
48126.1	14.5	1028	48112-48141
48126.5	14.9000000000015	1028	48112-48141
48126.9	14.5	1028	48112-48141
48126.5	14.0999999999985	1028	48112-48141
48126.1	14.5	1028	48112-48141
48126.6	15	1029	48112-48142
48127	15.4000000000015	1029	48112-48142
48127.4	15	1029	48112-48142
48127	14.5999999999985	1029	48112-48142
48126.6	15	1029	48112-48142
48127.1	15.5	1030	48112-48143
48127.5	15.9000000000015	1030	48112-48143
48127.9	15.5	1030	48112-48143
48127.5	15.0999999999985	1030	48112-48143
48127.1	15.5	1030	48112-48143
48127.6	16	1031	48112-48144
48128	16.4000000000015	1031	48112-48144
48128.4	16	1031	48112-48144
48128	15.5999999999985	1031	48112-48144
48127.6	16	1031	48112-48144
48128.1	16.5	1032	48112-48145
48128.5	16.9000000000015	1032	48112-48145
48128.9	16.5	1032	48112-48145
48128.5	16.0999999999985	1032	48112-48145
48128.1	16.5	1032	48112-48145
48128.6	17	1033	48112-48146
48129	17.4000000000015	1033	48112-48146
48129.4	17	1033	48112-48146
48129	16.5999999999985	1033	48112-48146
48128.6	17	1033	48112-48146
48129.1	17.5	1034	48112-48147
48129.5	17.9000000000015	1034	48112-48147
48129.9	17.5	1034	48112-48147
48129.5	17.0999999999985	1034	48112-48147
48129.1	17.5	1034	48112-48147
48129.6	18	1035	48112-48148
48130	18.4000000000015	1035	48112-48148
48130.4	18	1035	48112-48148
48130	17.5999999999985	1035	48112-48148
48129.6	18	1035	48112-48148
48130.1	18.5	1036	48112-48149
48130.5	18.9000000000015	1036	48112-48149
48130.9	18.5	1036	48112-48149
48130.5	18.0999999999985	1036	48112-48149
48130.1	18.5	1036	48112-48149
48130.6	19	1037	48112-48150
48131	19.4000000000015	1037	48112-48150
48131.4	19	1037	48112-48150
48131	18.5999999999985	1037	48112-48150
48130.6	19	1037	48112-48150
48131.1	19.5	1038	48112-48151
48131.5	19.9000000000015	1038	48112-48151
48131.9	19.5	1038	48112-48151
48131.5	19.0999999999985	1038	48112-48151
48131.1	19.5	1038	48112-48151
48131.6	20	1039	48112-48152
48132	20.4000000000015	1039	48112-48152
48132.4	20	1039	48112-48152
48132	19.5999999999985	1039	48112-48152
48131.6	20	1039	48112-48152
48132.1	20.5	1040	48112-48153
48132.5	20.9000000000015	1040	48112-48153
48132.9	20.5	1040	48112-48153
48132.5	20.0999999999985	1040	48112-48153
48132.1	20.5	1040	48112-48153
48132.6	21	1041	48112-48154
48133	21.4000000000015	1041	48112-48154
48133.4	21	1041	48112-48154
48133	20.5999999999985	1041	48112-48154
48132.6	21	1041	48112-48154
48133.1	21.5	1042	48112-48155
48133.5	21.9000000000015	1042	48112-48155
48133.9	21.5	1042	48112-48155
48133.5	21.0999999999985	1042	48112-48155
48133.1	21.5	1042	48112-48155
48133.6	22	1043	48112-48156
48134	22.4000000000015	1043	48112-48156
48134.4	22	1043	48112-48156
48134	21.5999999999985	1043	48112-48156
48133.6	22	1043	48112-48156
48134.1	22.5	1044	48112-48157
48134.5	22.9000000000015	1044	48112-48157
48134.9	22.5	1044	48112-48157
48134.5	22.0999999999985	1044	48112-48157
48134.1	22.5	1044	48112-48157
48134.6	23	1045	48112-48158
48135	23.4000000000015	1045	48112-48158
48135.4	23	1045	48112-48158
48135	22.5999999999985	1045	48112-48158
48134.6	23	1045	48112-48158
48135.1	23.5	1046	48112-48159
48135.5	23.9000000000015	1046	48112-48159
48135.9	23.5	1046	48112-48159
48135.5	23.0999999999985	1046	48112-48159
48135.1	23.5	1046	48112-48159
48135.6	24	1047	48112-48160
48136	24.4000000000015	1047	48112-48160
48136.4	24	1047	48112-48160
48136	23.5999999999985	1047	48112-48160
48135.6	24	1047	48112-48160
48136.1	24.5	1048	48112-48161
48136.5	24.9000000000015	1048	48112-48161
48136.9	24.5	1048	48112-48161
48136.5	24.0999999999985	1048	48112-48161
48136.1	24.5	1048	48112-48161
48112.6	0	1049	48113-48113
48113	0.400000000001455	1049	48113-48113
48113.4	0	1049	48113-48113
48113	-0.400000000001455	1049	48113-48113
48112.6	0	1049	48113-48113
48113.1	0.5	1050	48113-48114
48113.5	0.900000000001455	1050	48113-48114
48113.9	0.5	1050	48113-48114
48113.5	0.0999999999985448	1050	48113-48114
48113.1	0.5	1050	48113-48114
48113.6	1	1051	48113-48115
48114	1.40000000000146	1051	48113-48115
48114.4	1	1051	48113-48115
48114	0.599999999998545	1051	48113-48115
48113.6	1	1051	48113-48115
48114.1	1.5	1052	48113-48116
48114.5	1.90000000000146	1052	48113-48116
48114.9	1.5	1052	48113-48116
48114.5	1.09999999999854	1052	48113-48116
48114.1	1.5	1052	48113-48116
48114.6	2	1053	48113-48117
48115	2.40000000000146	1053	48113-48117
48115.4	2	1053	48113-48117
48115	1.59999999999854	1053	48113-48117
48114.6	2	1053	48113-48117
48115.1	2.5	1054	48113-48118
48115.5	2.90000000000146	1054	48113-48118
48115.9	2.5	1054	48113-48118
48115.5	2.09999999999854	1054	48113-48118
48115.1	2.5	1054	48113-48118
48115.6	3	1055	48113-48119
48116	3.40000000000146	1055	48113-48119
48116.4	3	1055	48113-48119
48116	2.59999999999855	1055	48113-48119
48115.6	3	1055	48113-48119
48116.1	3.5	1056	48113-48120
48116.5	3.90000000000146	1056	48113-48120
48116.9	3.5	1056	48113-48120
48116.5	3.09999999999855	1056	48113-48120
48116.1	3.5	1056	48113-48120
48116.6	4	1057	48113-48121
48117	4.40000000000146	1057	48113-48121
48117.4	4	1057	48113-48121
48117	3.59999999999855	1057	48113-48121
48116.6	4	1057	48113-48121
48117.1	4.5	1058	48113-48122
48117.5	4.90000000000146	1058	48113-48122
48117.9	4.5	1058	48113-48122
48117.5	4.09999999999855	1058	48113-48122
48117.1	4.5	1058	48113-48122
48117.6	5	1059	48113-48123
48118	5.40000000000146	1059	48113-48123
48118.4	5	1059	48113-48123
48118	4.59999999999855	1059	48113-48123
48117.6	5	1059	48113-48123
48118.1	5.5	1060	48113-48124
48118.5	5.90000000000146	1060	48113-48124
48118.9	5.5	1060	48113-48124
48118.5	5.09999999999855	1060	48113-48124
48118.1	5.5	1060	48113-48124
48118.6	6	1061	48113-48125
48119	6.40000000000146	1061	48113-48125
48119.4	6	1061	48113-48125
48119	5.59999999999855	1061	48113-48125
48118.6	6	1061	48113-48125
48119.1	6.5	1062	48113-48126
48119.5	6.90000000000146	1062	48113-48126
48119.9	6.5	1062	48113-48126
48119.5	6.09999999999855	1062	48113-48126
48119.1	6.5	1062	48113-48126
48119.6	7	1063	48113-48127
48120	7.40000000000146	1063	48113-48127
48120.4	7	1063	48113-48127
48120	6.59999999999855	1063	48113-48127
48119.6	7	1063	48113-48127
48120.1	7.5	1064	48113-48128
48120.5	7.90000000000146	1064	48113-48128
48120.9	7.5	1064	48113-48128
48120.5	7.09999999999855	1064	48113-48128
48120.1	7.5	1064	48113-48128
48120.6	8	1065	48113-48129
48121	8.40000000000146	1065	48113-48129
48121.4	8	1065	48113-48129
48121	7.59999999999855	1065	48113-48129
48120.6	8	1065	48113-48129
48121.1	8.5	1066	48113-48130
48121.5	8.90000000000146	1066	48113-48130
48121.9	8.5	1066	48113-48130
48121.5	8.09999999999855	1066	48113-48130
48121.1	8.5	1066	48113-48130
48121.6	9	1067	48113-48131
48122	9.40000000000146	1067	48113-48131
48122.4	9	1067	48113-48131
48122	8.59999999999855	1067	48113-48131
48121.6	9	1067	48113-48131
48122.1	9.5	1068	48113-48132
48122.5	9.90000000000146	1068	48113-48132
48122.9	9.5	1068	48113-48132
48122.5	9.09999999999854	1068	48113-48132
48122.1	9.5	1068	48113-48132
48122.6	10	1069	48113-48133
48123	10.4000000000015	1069	48113-48133
48123.4	10	1069	48113-48133
48123	9.59999999999854	1069	48113-48133
48122.6	10	1069	48113-48133
48123.1	10.5	1070	48113-48134
48123.5	10.9000000000015	1070	48113-48134
48123.9	10.5	1070	48113-48134
48123.5	10.0999999999985	1070	48113-48134
48123.1	10.5	1070	48113-48134
48123.6	11	1071	48113-48135
48124	11.4000000000015	1071	48113-48135
48124.4	11	1071	48113-48135
48124	10.5999999999985	1071	48113-48135
48123.6	11	1071	48113-48135
48124.1	11.5	1072	48113-48136
48124.5	11.9000000000015	1072	48113-48136
48124.9	11.5	1072	48113-48136
48124.5	11.0999999999985	1072	48113-48136
48124.1	11.5	1072	48113-48136
48124.6	12	1073	48113-48137
48125	12.4000000000015	1073	48113-48137
48125.4	12	1073	48113-48137
48125	11.5999999999985	1073	48113-48137
48124.6	12	1073	48113-48137
48125.1	12.5	1074	48113-48138
48125.5	12.9000000000015	1074	48113-48138
48125.9	12.5	1074	48113-48138
48125.5	12.0999999999985	1074	48113-48138
48125.1	12.5	1074	48113-48138
48125.6	13	1075	48113-48139
48126	13.4000000000015	1075	48113-48139
48126.4	13	1075	48113-48139
48126	12.5999999999985	1075	48113-48139
48125.6	13	1075	48113-48139
48126.1	13.5	1076	48113-48140
48126.5	13.9000000000015	1076	48113-48140
48126.9	13.5	1076	48113-48140
48126.5	13.0999999999985	1076	48113-48140
48126.1	13.5	1076	48113-48140
48126.6	14	1077	48113-48141
48127	14.4000000000015	1077	48113-48141
48127.4	14	1077	48113-48141
48127	13.5999999999985	1077	48113-48141
48126.6	14	1077	48113-48141
48127.1	14.5	1078	48113-48142
48127.5	14.9000000000015	1078	48113-48142
48127.9	14.5	1078	48113-48142
48127.5	14.0999999999985	1078	48113-48142
48127.1	14.5	1078	48113-48142
48127.6	15	1079	48113-48143
48128	15.4000000000015	1079	48113-48143
48128.4	15	1079	48113-48143
48128	14.5999999999985	1079	48113-48143
48127.6	15	1079	48113-48143
48128.1	15.5	1080	48113-48144
48128.5	15.9000000000015	1080	48113-48144
48128.9	15.5	1080	48113-48144
48128.5	15.0999999999985	1080	48113-48144
48128.1	15.5	1080	48113-48144
48128.6	16	1081	48113-48145
48129	16.4000000000015	1081	48113-48145
48129.4	16	1081	48113-48145
48129	15.5999999999985	1081	48113-48145
48128.6	16	1081	48113-48145
48129.1	16.5	1082	48113-48146
48129.5	16.9000000000015	1082	48113-48146
48129.9	16.5	1082	48113-48146
48129.5	16.0999999999985	1082	48113-48146
48129.1	16.5	1082	48113-48146
48129.6	17	1083	48113-48147
48130	17.4000000000015	1083	48113-48147
48130.4	17	1083	48113-48147
48130	16.5999999999985	1083	48113-48147
48129.6	17	1083	48113-48147
48130.1	17.5	1084	48113-48148
48130.5	17.9000000000015	1084	48113-48148
48130.9	17.5	1084	48113-48148
48130.5	17.0999999999985	1084	48113-48148
48130.1	17.5	1084	48113-48148
48130.6	18	1085	48113-48149
48131	18.4000000000015	1085	48113-48149
48131.4	18	1085	48113-48149
48131	17.5999999999985	1085	48113-48149
48130.6	18	1085	48113-48149
48131.1	18.5	1086	48113-48150
48131.5	18.9000000000015	1086	48113-48150
48131.9	18.5	1086	48113-48150
48131.5	18.0999999999985	1086	48113-48150
48131.1	18.5	1086	48113-48150
48131.6	19	1087	48113-48151
48132	19.4000000000015	1087	48113-48151
48132.4	19	1087	48113-48151
48132	18.5999999999985	1087	48113-48151
48131.6	19	1087	48113-48151
48132.1	19.5	1088	48113-48152
48132.5	19.9000000000015	1088	48113-48152
48132.9	19.5	1088	48113-48152
48132.5	19.0999999999985	1088	48113-48152
48132.1	19.5	1088	48113-48152
48132.6	20	1089	48113-48153
48133	20.4000000000015	1089	48113-48153
48133.4	20	1089	48113-48153
48133	19.5999999999985	1089	48113-48153
48132.6	20	1089	48113-48153
48133.1	20.5	1090	48113-48154
48133.5	20.9000000000015	1090	48113-48154
48133.9	20.5	1090	48113-48154
48133.5	20.0999999999985	1090	48113-48154
48133.1	20.5	1090	48113-48154
48133.6	21	1091	48113-48155
48134	21.4000000000015	1091	48113-48155
48134.4	21	1091	48113-48155
48134	20.5999999999985	1091	48113-48155
48133.6	21	1091	48113-48155
48134.1	21.5	1092	48113-48156
48134.5	21.9000000000015	1092	48113-48156
48134.9	21.5	1092	48113-48156
48134.5	21.0999999999985	1092	48113-48156
48134.1	21.5	1092	48113-48156
48134.6	22	1093	48113-48157
48135	22.4000000000015	1093	48113-48157
48135.4	22	1093	48113-48157
48135	21.5999999999985	1093	48113-48157
48134.6	22	1093	48113-48157
48135.1	22.5	1094	48113-48158
48135.5	22.9000000000015	1094	48113-48158
48135.9	22.5	1094	48113-48158
48135.5	22.0999999999985	1094	48113-48158
48135.1	22.5	1094	48113-48158
48135.6	23	1095	48113-48159
48136	23.4000000000015	1095	48113-48159
48136.4	23	1095	48113-48159
48136	22.5999999999985	1095	48113-48159
48135.6	23	1095	48113-48159
48136.1	23.5	1096	48113-48160
48136.5	23.9000000000015	1096	48113-48160
48136.9	23.5	1096	48113-48160
48136.5	23.0999999999985	1096	48113-48160
48136.1	23.5	1096	48113-48160
48136.6	24	1097	48113-48161
48137	24.4000000000015	1097	48113-48161
48137.4	24	1097	48113-48161
48137	23.5999999999985	1097	48113-48161
48136.6	24	1097	48113-48161
48137.1	24.5	1098	48113-48162
48137.5	24.9000000000015	1098	48113-48162
48137.9	24.5	1098	48113-48162
48137.5	24.0999999999985	1098	48113-48162
48137.1	24.5	1098	48113-48162
48113.6	0	1099	48114-48114
48114	0.400000000001455	1099	48114-48114
48114.4	0	1099	48114-48114
48114	-0.400000000001455	1099	48114-48114
48113.6	0	1099	48114-48114
48114.1	0.5	1100	48114-48115
48114.5	0.900000000001455	1100	48114-48115
48114.9	0.5	1100	48114-48115
48114.5	0.0999999999985448	1100	48114-48115
48114.1	0.5	1100	48114-48115
48114.6	1	1101	48114-48116
48115	1.40000000000146	1101	48114-48116
48115.4	1	1101	48114-48116
48115	0.599999999998545	1101	48114-48116
48114.6	1	1101	48114-48116
48115.1	1.5	1102	48114-48117
48115.5	1.90000000000146	1102	48114-48117
48115.9	1.5	1102	48114-48117
48115.5	1.09999999999854	1102	48114-48117
48115.1	1.5	1102	48114-48117
48115.6	2	1103	48114-48118
48116	2.40000000000146	1103	48114-48118
48116.4	2	1103	48114-48118
48116	1.59999999999854	1103	48114-48118
48115.6	2	1103	48114-48118
48116.1	2.5	1104	48114-48119
48116.5	2.90000000000146	1104	48114-48119
48116.9	2.5	1104	48114-48119
48116.5	2.09999999999854	1104	48114-48119
48116.1	2.5	1104	48114-48119
48116.6	3	1105	48114-48120
48117	3.40000000000146	1105	48114-48120
48117.4	3	1105	48114-48120
48117	2.59999999999855	1105	48114-48120
48116.6	3	1105	48114-48120
48117.1	3.5	1106	48114-48121
48117.5	3.90000000000146	1106	48114-48121
48117.9	3.5	1106	48114-48121
48117.5	3.09999999999855	1106	48114-48121
48117.1	3.5	1106	48114-48121
48117.6	4	1107	48114-48122
48118	4.40000000000146	1107	48114-48122
48118.4	4	1107	48114-48122
48118	3.59999999999855	1107	48114-48122
48117.6	4	1107	48114-48122
48118.1	4.5	1108	48114-48123
48118.5	4.90000000000146	1108	48114-48123
48118.9	4.5	1108	48114-48123
48118.5	4.09999999999855	1108	48114-48123
48118.1	4.5	1108	48114-48123
48118.6	5	1109	48114-48124
48119	5.40000000000146	1109	48114-48124
48119.4	5	1109	48114-48124
48119	4.59999999999855	1109	48114-48124
48118.6	5	1109	48114-48124
48119.1	5.5	1110	48114-48125
48119.5	5.90000000000146	1110	48114-48125
48119.9	5.5	1110	48114-48125
48119.5	5.09999999999855	1110	48114-48125
48119.1	5.5	1110	48114-48125
48119.6	6	1111	48114-48126
48120	6.40000000000146	1111	48114-48126
48120.4	6	1111	48114-48126
48120	5.59999999999855	1111	48114-48126
48119.6	6	1111	48114-48126
48120.1	6.5	1112	48114-48127
48120.5	6.90000000000146	1112	48114-48127
48120.9	6.5	1112	48114-48127
48120.5	6.09999999999855	1112	48114-48127
48120.1	6.5	1112	48114-48127
48120.6	7	1113	48114-48128
48121	7.40000000000146	1113	48114-48128
48121.4	7	1113	48114-48128
48121	6.59999999999855	1113	48114-48128
48120.6	7	1113	48114-48128
48121.1	7.5	1114	48114-48129
48121.5	7.90000000000146	1114	48114-48129
48121.9	7.5	1114	48114-48129
48121.5	7.09999999999855	1114	48114-48129
48121.1	7.5	1114	48114-48129
48121.6	8	1115	48114-48130
48122	8.40000000000146	1115	48114-48130
48122.4	8	1115	48114-48130
48122	7.59999999999855	1115	48114-48130
48121.6	8	1115	48114-48130
48122.1	8.5	1116	48114-48131
48122.5	8.90000000000146	1116	48114-48131
48122.9	8.5	1116	48114-48131
48122.5	8.09999999999855	1116	48114-48131
48122.1	8.5	1116	48114-48131
48122.6	9	1117	48114-48132
48123	9.40000000000146	1117	48114-48132
48123.4	9	1117	48114-48132
48123	8.59999999999855	1117	48114-48132
48122.6	9	1117	48114-48132
48123.1	9.5	1118	48114-48133
48123.5	9.90000000000146	1118	48114-48133
48123.9	9.5	1118	48114-48133
48123.5	9.09999999999854	1118	48114-48133
48123.1	9.5	1118	48114-48133
48123.6	10	1119	48114-48134
48124	10.4000000000015	1119	48114-48134
48124.4	10	1119	48114-48134
48124	9.59999999999854	1119	48114-48134
48123.6	10	1119	48114-48134
48124.1	10.5	1120	48114-48135
48124.5	10.9000000000015	1120	48114-48135
48124.9	10.5	1120	48114-48135
48124.5	10.0999999999985	1120	48114-48135
48124.1	10.5	1120	48114-48135
48124.6	11	1121	48114-48136
48125	11.4000000000015	1121	48114-48136
48125.4	11	1121	48114-48136
48125	10.5999999999985	1121	48114-48136
48124.6	11	1121	48114-48136
48125.1	11.5	1122	48114-48137
48125.5	11.9000000000015	1122	48114-48137
48125.9	11.5	1122	48114-48137
48125.5	11.0999999999985	1122	48114-48137
48125.1	11.5	1122	48114-48137
48125.6	12	1123	48114-48138
48126	12.4000000000015	1123	48114-48138
48126.4	12	1123	48114-48138
48126	11.5999999999985	1123	48114-48138
48125.6	12	1123	48114-48138
48126.1	12.5	1124	48114-48139
48126.5	12.9000000000015	1124	48114-48139
48126.9	12.5	1124	48114-48139
48126.5	12.0999999999985	1124	48114-48139
48126.1	12.5	1124	48114-48139
48126.6	13	1125	48114-48140
48127	13.4000000000015	1125	48114-48140
48127.4	13	1125	48114-48140
48127	12.5999999999985	1125	48114-48140
48126.6	13	1125	48114-48140
48127.1	13.5	1126	48114-48141
48127.5	13.9000000000015	1126	48114-48141
48127.9	13.5	1126	48114-48141
48127.5	13.0999999999985	1126	48114-48141
48127.1	13.5	1126	48114-48141
48127.6	14	1127	48114-48142
48128	14.4000000000015	1127	48114-48142
48128.4	14	1127	48114-48142
48128	13.5999999999985	1127	48114-48142
48127.6	14	1127	48114-48142
48128.1	14.5	1128	48114-48143
48128.5	14.9000000000015	1128	48114-48143
48128.9	14.5	1128	48114-48143
48128.5	14.0999999999985	1128	48114-48143
48128.1	14.5	1128	48114-48143
48128.6	15	1129	48114-48144
48129	15.4000000000015	1129	48114-48144
48129.4	15	1129	48114-48144
48129	14.5999999999985	1129	48114-48144
48128.6	15	1129	48114-48144
48129.1	15.5	1130	48114-48145
48129.5	15.9000000000015	1130	48114-48145
48129.9	15.5	1130	48114-48145
48129.5	15.0999999999985	1130	48114-48145
48129.1	15.5	1130	48114-48145
48129.6	16	1131	48114-48146
48130	16.4000000000015	1131	48114-48146
48130.4	16	1131	48114-48146
48130	15.5999999999985	1131	48114-48146
48129.6	16	1131	48114-48146
48130.1	16.5	1132	48114-48147
48130.5	16.9000000000015	1132	48114-48147
48130.9	16.5	1132	48114-48147
48130.5	16.0999999999985	1132	48114-48147
48130.1	16.5	1132	48114-48147
48130.6	17	1133	48114-48148
48131	17.4000000000015	1133	48114-48148
48131.4	17	1133	48114-48148
48131	16.5999999999985	1133	48114-48148
48130.6	17	1133	48114-48148
48131.1	17.5	1134	48114-48149
48131.5	17.9000000000015	1134	48114-48149
48131.9	17.5	1134	48114-48149
48131.5	17.0999999999985	1134	48114-48149
48131.1	17.5	1134	48114-48149
48131.6	18	1135	48114-48150
48132	18.4000000000015	1135	48114-48150
48132.4	18	1135	48114-48150
48132	17.5999999999985	1135	48114-48150
48131.6	18	1135	48114-48150
48132.1	18.5	1136	48114-48151
48132.5	18.9000000000015	1136	48114-48151
48132.9	18.5	1136	48114-48151
48132.5	18.0999999999985	1136	48114-48151
48132.1	18.5	1136	48114-48151
48132.6	19	1137	48114-48152
48133	19.4000000000015	1137	48114-48152
48133.4	19	1137	48114-48152
48133	18.5999999999985	1137	48114-48152
48132.6	19	1137	48114-48152
48133.1	19.5	1138	48114-48153
48133.5	19.9000000000015	1138	48114-48153
48133.9	19.5	1138	48114-48153
48133.5	19.0999999999985	1138	48114-48153
48133.1	19.5	1138	48114-48153
48133.6	20	1139	48114-48154
48134	20.4000000000015	1139	48114-48154
48134.4	20	1139	48114-48154
48134	19.5999999999985	1139	48114-48154
48133.6	20	1139	48114-48154
48134.1	20.5	1140	48114-48155
48134.5	20.9000000000015	1140	48114-48155
48134.9	20.5	1140	48114-48155
48134.5	20.0999999999985	1140	48114-48155
48134.1	20.5	1140	48114-48155
48134.6	21	1141	48114-48156
48135	21.4000000000015	1141	48114-48156
48135.4	21	1141	48114-48156
48135	20.5999999999985	1141	48114-48156
48134.6	21	1141	48114-48156
48135.1	21.5	1142	48114-48157
48135.5	21.9000000000015	1142	48114-48157
48135.9	21.5	1142	48114-48157
48135.5	21.0999999999985	1142	48114-48157
48135.1	21.5	1142	48114-48157
48135.6	22	1143	48114-48158
48136	22.4000000000015	1143	48114-48158
48136.4	22	1143	48114-48158
48136	21.5999999999985	1143	48114-48158
48135.6	22	1143	48114-48158
48136.1	22.5	1144	48114-48159
48136.5	22.9000000000015	1144	48114-48159
48136.9	22.5	1144	48114-48159
48136.5	22.0999999999985	1144	48114-48159
48136.1	22.5	1144	48114-48159
48136.6	23	1145	48114-48160
48137	23.4000000000015	1145	48114-48160
48137.4	23	1145	48114-48160
48137	22.5999999999985	1145	48114-48160
48136.6	23	1145	48114-48160
48137.1	23.5	1146	48114-48161
48137.5	23.9000000000015	1146	48114-48161
48137.9	23.5	1146	48114-48161
48137.5	23.0999999999985	1146	48114-48161
48137.1	23.5	1146	48114-48161
48137.6	24	1147	48114-48162
48138	24.4000000000015	1147	48114-48162
48138.4	24	1147	48114-48162
48138	23.5999999999985	1147	48114-48162
48137.6	24	1147	48114-48162
48138.1	24.5	1148	48114-48163
48138.5	24.9000000000015	1148	48114-48163
48138.9	24.5	1148	48114-48163
48138.5	24.0999999999985	1148	48114-48163
48138.1	24.5	1148	48114-48163
48114.6	0	1149	48115-48115
48115	0.400000000001455	1149	48115-48115
48115.4	0	1149	48115-48115
48115	-0.400000000001455	1149	48115-48115
48114.6	0	1149	48115-48115
48115.1	0.5	1150	48115-48116
48115.5	0.900000000001455	1150	48115-48116
48115.9	0.5	1150	48115-48116
48115.5	0.0999999999985448	1150	48115-48116
48115.1	0.5	1150	48115-48116
48115.6	1	1151	48115-48117
48116	1.40000000000146	1151	48115-48117
48116.4	1	1151	48115-48117
48116	0.599999999998545	1151	48115-48117
48115.6	1	1151	48115-48117
48116.1	1.5	1152	48115-48118
48116.5	1.90000000000146	1152	48115-48118
48116.9	1.5	1152	48115-48118
48116.5	1.09999999999854	1152	48115-48118
