x	y	clickSelects	showSelected1
0.022018559108	-0.0938531416453797	48092-48129	logFC=-3 -log10(p)=1
0.082496263237332	0.0395177751743318	48092-48130	logFC=-0.25 -log10(p)=0
-0.0227064980070699	0.317750161176215	48092-48131	logFC=-1.25 -log10(p)=0
0.0730646442404199	-0.498166822632783	48092-48132	logFC=-2 -log10(p)=1
-0.0227064980070699	0.317750161176215	48092-48133	logFC=-1.25 -log10(p)=0
-0.0227064980070699	0.317750161176215	48092-48134	logFC=-1.25 -log10(p)=0
0.0171688058953401	-0.107298471637391	48092-48135	logFC=-3 -log10(p)=1
0.0728945438919399	0.48249935977077	48092-48136	logFC=-2 -log10(p)=0
0.0689830526861099	0.487888357893364	48092-48137	logFC=-2 -log10(p)=0
-0.12105194074326	-0.378137629784277	48092-48138	logFC=-2.25 -log10(p)=1
0.0730646442404199	-0.498166822632783	48092-48139	logFC=-2 -log10(p)=1
0.12147703205525	-0.386919149735263	48092-48140	logFC=-2.5 -log10(p)=1
-0.00242796869564399	0.217499311058925	48092-48141	logFC=-0.75 -log10(p)=0
-0.0214620499517399	-0.176058110605748	48093-48093	logFC=-1.75 -log10(p)=19
0.0155901977997499	-0.0038007790909198	48093-48094	logFC=-1.5 -log10(p)=17
-0.11531345077175	0.298461901696506	48093-48095	logFC=-1.5 -log10(p)=16
-0.0898886369376	-0.434771344923537	48093-48096	logFC=-1.25 -log10(p)=7
0.0421377018909701	0.380201602105512	48093-48097	logFC=-2 -log10(p)=8
0.09339969922936	-0.273825956927704	48093-48098	logFC=-1 -log10(p)=2
-0.0156733442255199	-0.0531001856640703	48093-48099	logFC=-1 -log10(p)=2
0.020006428349408	0.356160185246082	48093-48100	logFC=0.25 -log10(p)=0
0.122836084963957	0.0959609819835794	48093-48101	logFC=0 -log10(p)=0
0.008901965486841	0.162992022658916	48093-48102	logFC=-0.25 -log10(p)=0
0.124247097370314	-0.361406805466281	48093-48103	logFC=-1 -log10(p)=1
0.124660805729035	0.368027991021815	48093-48104	logFC=-0.75 -log10(p)=0
0.05052131043964	0.352448732067747	48093-48105	logFC=0.5 -log10(p)=0
-0.045728560681628	0.411532208320901	48093-48106	logFC=-0.75 -log10(p)=0
0.069796573938589	0.0733178104974537	48093-48107	logFC=-0.25 -log10(p)=0
-0.097410701844683	0.141243078022129	48093-48108	logFC=-0.25 -log10(p)=0
-0.093427560637994	0.15438904257167	48093-48109	logFC=0.5 -log10(p)=0
0.0405773051490201	0.00711469558026212	48093-48110	logFC=-3.25 -log10(p)=1
-0.00595190489936992	0.475337221149318	48093-48111	logFC=-1 -log10(p)=0
-0.12464705940409	-0.346193976623615	48093-48112	logFC=-2.25 -log10(p)=1
-0.0962465298566799	-0.48987389651766	48093-48113	logFC=-1.25 -log10(p)=1
0.00881700410474995	0.375164846968901	48093-48114	logFC=-3.75 -log10(p)=1
0.0178069787213202	-0.0761989818376055	48093-48115	logFC=-3 -log10(p)=1
0.00831918286853101	0.134103307722624	48093-48116	logFC=-0.5 -log10(p)=0
0.0215785670222299	-0.105856303503157	48093-48117	logFC=-3 -log10(p)=1
0.11571676423883	-0.449638706672581	48093-48119	logFC=-4 -log10(p)=2
0.120022196525591	0.0401559264919559	48093-48120	logFC=-0.25 -log10(p)=0
0.0898715064462401	0.410572883217692	48093-48121	logFC=-1.25 -log10(p)=0
0.083553140721178	0.0399412992940366	48093-48122	logFC=-0.25 -log10(p)=0
0.04634248799118	-0.0125290614147511	48093-48123	logFC=-2 -log10(p)=1
-0.062559063597574	0.22639578198474	48093-48124	logFC=0.75 -log10(p)=0
0.013430194200273	0.0606430256734126	48093-48125	logFC=0.25 -log10(p)=0
-0.07921049424	-0.310973637105631	48093-48126	logFC=1.75 -log10(p)=1
0.106964777885778	0.0311087526441201	48093-48127	logFC=0 -log10(p)=0
0.0732348503434499	0.483042957846023	48093-48128	logFC=-2 -log10(p)=0
-0.00296463842320505	0.222354166182952	48093-48129	logFC=-0.75 -log10(p)=0
-0.12436752964166	-0.364549959503359	48093-48130	logFC=-2.25 -log10(p)=1
0.0463359438974398	0.0232716805151774	48093-48131	logFC=-3.25 -log10(p)=1
0.0952329659412698	0.135435765439949	48093-48132	logFC=-3.5 -log10(p)=1
0.016919334293789	0.0608156865347318	48093-48133	logFC=0.25 -log10(p)=0
0.0224585417025902	-0.0930133827176356	48093-48134	logFC=-3 -log10(p)=1
0.03537603724079	0.309268554402933	48093-48135	logFC=-1 -log10(p)=0
-0.08029630828316	0.270205729037492	48093-48136	logFC=-3.5 -log10(p)=1
0.0430161641926401	-0.217085887751115	48093-48137	logFC=-2.75 -log10(p)=1
0.12197628791162	0.360096862188176	48093-48138	logFC=1 -log10(p)=0
-0.12022774580066	-0.37697221604399	48093-48139	logFC=-2.25 -log10(p)=1
0.012082917425871	0.0624941468940538	48093-48140	logFC=0.25 -log10(p)=0
0.06915778677687	0.487996430070766	48093-48141	logFC=-2 -log10(p)=0
0.0730646442404199	-0.498166822632783	48093-48142	logFC=-2 -log10(p)=1
-0.0756494796751299	-0.238696498918131	48094-48094	logFC=-1.25 -log10(p)=22
0.044069101329282	0.245724111992239	48094-48095	logFC=-1 -log10(p)=15
0.0652718756648301	0.356533141114589	48094-48096	logFC=-1.25 -log10(p)=11
-0.10485319783776	0.458589125917566	48094-48097	logFC=-1.5 -log10(p)=14
0.01693458885898	0.494208109293449	48094-48098	logFC=-1.5 -log10(p)=8
-0.078367275065567	-0.140382617709559	48094-48099	logFC=-0.25 -log10(p)=1
0.070731020180982	0.108008117178253	48094-48100	logFC=-1 -log10(p)=3
-0.037877099167228	0.409649345623703	48094-48101	logFC=-0.25 -log10(p)=0
-0.04098715620679	-0.227413357187325	48094-48102	logFC=0.5 -log10(p)=1
0.035442257780462	0.474899862574875	48094-48103	logFC=-0.5 -log10(p)=0
-0.0564428911459001	0.125103809753417	48094-48104	logFC=-1.25 -log10(p)=2
-0.00567774370014795	-0.399600752098462	48094-48105	logFC=-0.75 -log10(p)=1
0.104907288892041	0.00739558251254557	48094-48106	logFC=-1 -log10(p)=1
0.11031857618809	0.397150755425883	48094-48107	logFC=-1.5 -log10(p)=1
-0.11908422666478	-0.333681220510164	48094-48108	logFC=-2 -log10(p)=2
-0.0352645221304799	0.236028675204841	48094-48109	logFC=-1.25 -log10(p)=1
0.079581042403494	0.0334325745186715	48094-48110	logFC=0 -log10(p)=0
-0.0523655008248549	0.0217592965483112	48094-48111	logFC=0 -log10(p)=0
0.00481131556981469	0.0015300152308341	48094-48112	logFC=0 -log10(p)=0
0.0935686765694601	-0.263929740399908	48094-48113	logFC=-1.25 -log10(p)=1
-0.102559397208577	0.377290479797801	48094-48114	logFC=-0.75 -log10(p)=0
0.08985596431545	0.0768629935010368	48094-48115	logFC=-1.75 -log10(p)=1
0.0561381813696	0.175925877507992	48094-48116	logFC=-2.25 -log10(p)=1
-0.05729086931171	-0.105011313541312	48094-48117	logFC=-1.5 -log10(p)=1
-0.105397514743	0.097966289906811	48094-48118	logFC=-4.25 -log10(p)=2
-0.095504756034441	0.370956854243781	48094-48119	logFC=-0.75 -log10(p)=0
0.10164848561287	-0.41196427325517	48094-48120	logFC=-1.25 -log10(p)=1
0.0877791566311701	-0.270110316312398	48094-48121	logFC=-1.75 -log10(p)=1
0.12239632806942	-0.45748020350684	48094-48122	logFC=-1.25 -log10(p)=1
0.0592368315535701	-0.0399673623964295	48094-48123	logFC=-2 -log10(p)=1
0.0566910912557201	0.173429918401391	48094-48124	logFC=-2.25 -log10(p)=1
0.087518663574884	0.30006207333105	48094-48125	logFC=-0.75 -log10(p)=0
0.123558726816134	0.0384210514004542	48094-48126	logFC=-0.25 -log10(p)=0
-0.0531562031250199	-0.181014812733865	48094-48127	logFC=-1.75 -log10(p)=1
0.03882730350304	-0.204784625219331	48094-48128	logFC=-2.75 -log10(p)=1
-0.00772191935613897	0.220448965572615	48094-48129	logFC=-0.75 -log10(p)=0
0.10084301112827	-0.285917826723164	48094-48130	logFC=-1.75 -log10(p)=1
0.063618259972324	0.278133513508217	48094-48131	logFC=-0.75 -log10(p)=0
0.000385900067662981	0.179140652599135	48094-48132	logFC=-0.5 -log10(p)=0
0.0298961034553802	-0.038585904971148	48094-48133	logFC=-3.25 -log10(p)=1
0.052405362783353	0.263774397188101	48094-48134	logFC=-0.75 -log10(p)=0
0.120508310565446	0.0546698370778621	48094-48135	logFC=0 -log10(p)=0
0.03882730350304	-0.204784625219331	48094-48136	logFC=-2.75 -log10(p)=1
-0.00996392380256994	-0.421929896694904	48094-48137	logFC=-1.5 -log10(p)=1
0.124672253454268	0.0383384131052412	48094-48138	logFC=-0.25 -log10(p)=0
0.01869709984163	-0.0747280145947821	48094-48139	logFC=-3 -log10(p)=1
0.0417858260630699	-0.0248879013015216	48094-48140	logFC=-2 -log10(p)=1
0.0903563822933999	0.15227712022473	48094-48141	logFC=-3.5 -log10(p)=1
-0.087282924777246	0.35050010511779	48094-48142	logFC=-0.75 -log10(p)=0
0.010264255596427	0.129959871515153	48094-48143	logFC=-0.5 -log10(p)=0
-0.0452613883942401	0.296662135291811	48095-48095	logFC=-1 -log10(p)=21
-0.000760826751480037	0.446349979572318	48095-48096	logFC=-1 -log10(p)=17
0.11089979830752	-0.399102900539425	48095-48097	logFC=-1.5 -log10(p)=20
-0.0242777309068001	0.151175104795904	48095-48098	logFC=-1.25 -log10(p)=13
-0.079423971266179	0.490336835200706	48095-48099	logFC=-0.75 -log10(p)=6
-0.020608588173482	-0.198470579667463	48095-48100	logFC=-0.5 -log10(p)=3
0.015048547379304	-0.141896658002949	48095-48101	logFC=-0.5 -log10(p)=2
0.122596392867254	0.262109358226923	48095-48102	logFC=-0.25 -log10(p)=0
0.048917295073596	-0.00768609182761271	48095-48103	logFC=-0.5 -log10(p)=1
-0.035431139382882	0.124523687393007	48095-48104	logFC=-0.5 -log10(p)=1
0.023910232263799	-0.170600615887271	48095-48105	logFC=-0.5 -log10(p)=1
-0.10720643392354	-0.254505353660746	48095-48106	logFC=-1.5 -log10(p)=5
-0.0167865804799301	0.179008558450823	48095-48107	logFC=-1 -log10(p)=2
-0.0992953235129	0.41377102124381	48095-48108	logFC=-0.25 -log10(p)=0
0.05740572508549	-0.0446049355523188	48095-48109	logFC=-1.25 -log10(p)=2
0.0123916815941027	0.00918416923286509	48095-48110	logFC=0 -log10(p)=0
-0.012496045335984	0.215420643528345	48095-48111	logFC=-0.25 -log10(p)=0
-0.00324187759398301	0.19611720580733	48095-48112	logFC=0.25 -log10(p)=0
-0.0268688953157501	-0.0833186780759719	48095-48113	logFC=-1 -log10(p)=1
0.108885945410273	-0.430485890051913	48095-48114	logFC=-0.75 -log10(p)=1
-0.01749291599101	0.0150266908144454	48095-48115	logFC=-1.75 -log10(p)=2
-0.11452808674104	0.491388678517016	48095-48116	logFC=-0.5 -log10(p)=0
0.0401228231184501	0.372623748516733	48095-48117	logFC=-2 -log10(p)=2
0.0953929909315601	0.0849541921526744	48095-48118	logFC=-1.5 -log10(p)=1
0.11026065773485	-0.126415997363358	48095-48119	logFC=-1 -log10(p)=1
-0.04288670190184	-0.459272367130564	48095-48120	logFC=-3.5 -log10(p)=4
0.0543970069615298	-0.495943506562478	48095-48121	logFC=-2.25 -log10(p)=4
-0.0664830733252204	0.115193466154933	48095-48122	logFC=-4.25 -log10(p)=6
0.09589087685138	0.268527641106719	48095-48123	logFC=-1.25 -log10(p)=1
0.0682432841987901	-0.414919099353634	48095-48124	logFC=-3 -log10(p)=4
-0.0680846643189701	-0.308737912311977	48095-48125	logFC=-1.75 -log10(p)=2
-0.0239460904979798	0.11623404796337	48095-48126	logFC=-2.75 -log10(p)=3
0.055330198021893	-0.497398441719041	48095-48127	logFC=-1 -log10(p)=1
0.0927997547033699	-0.427483918821214	48095-48128	logFC=-3.25 -log10(p)=3
-0.00667833088080982	-0.0419058425685159	48095-48129	logFC=-2 -log10(p)=2
0.0974824487969599	-0.419275708057278	48095-48130	logFC=-4.75 -log10(p)=3
-0.11650105572548	0.221701716460322	48095-48131	logFC=-1.5 -log10(p)=1
-0.0757715757224502	0.072238833878322	48095-48132	logFC=-2.25 -log10(p)=2
0.00150077579410013	0.441585733207332	48095-48133	logFC=-3 -log10(p)=2
0.045184392847395	0.225716891568452	48095-48134	logFC=-0.5 -log10(p)=0
-0.067300823201441	0.087152845884632	48095-48135	logFC=0.25 -log10(p)=0
0.03643550516644	0.376059728355885	48095-48136	logFC=-2 -log10(p)=1
0.0553961389850699	0.459449063858546	48095-48137	logFC=-2 -log10(p)=1
0.0997437485796999	-0.28558123721522	48095-48138	logFC=-1.25 -log10(p)=1
-0.02674943770682	-0.320291846123503	48095-48139	logFC=-1.25 -log10(p)=1
0.03820140580475	0.462411873815314	48095-48140	logFC=-2 -log10(p)=1
0.072463926371119	0.27231081378457	48095-48141	logFC=-0.75 -log10(p)=0
-0.0719598184299	-0.372217193322411	48095-48142	logFC=-1 -log10(p)=1
0.0862624479108001	-0.29452240716559	48095-48143	logFC=-1.75 -log10(p)=1
-0.12136826518242	0.0822343036898565	48095-48144	logFC=-4.25 -log10(p)=2
-0.0448079096254801	0.234756519563426	48096-48096	logFC=-1.25 -log10(p)=24
-0.0223779295370901	0.422767289397491	48096-48097	logFC=-1 -log10(p)=18
0.103141665986102	-0.136855311281929	48096-48098	logFC=-1 -log10(p)=11
-0.121984373728729	-0.436385531029984	48096-48099	logFC=-0.5 -log10(p)=6
0.060702288855954	-0.00583151475798349	48096-48100	logFC=-0.5 -log10(p)=3
0.0922444736491317	0.258244935427141	48096-48101	logFC=0 -log10(p)=0
-0.113335262181881	0.273184348944643	48096-48102	logFC=0 -log10(p)=0
-0.086970765415883	-0.0947036662721244	48096-48103	logFC=-0.5 -log10(p)=2
0.0894031483322431	0.285626430994034	48096-48104	logFC=-0.75 -log10(p)=2
-0.039620785205664	-0.194913891535048	48096-48105	logFC=-0.75 -log10(p)=3
-0.025185013432548	0.381512939508878	48096-48106	logFC=-0.75 -log10(p)=2
0.08328521793181	0.189136476935308	48096-48107	logFC=-1.25 -log10(p)=3
0.097256339362182	0.155882517038858	48096-48108	logFC=-0.25 -log10(p)=0
-0.09694272958758	-0.0675787845858851	48096-48109	logFC=-1 -log10(p)=2
-0.035183947264466	0.0331984434548059	48096-48110	logFC=0 -log10(p)=0
-0.0421921034033399	-0.229913493155438	48096-48111	logFC=-1 -log10(p)=2
-0.035587330883634	0.296582507160459	48096-48112	logFC=-0.25 -log10(p)=0
-0.066779137206951	-0.0512790506668825	48096-48113	logFC=-0.75 -log10(p)=1
0.10830295074495	0.134381680321145	48096-48114	logFC=-1.5 -log10(p)=2
-0.08067876236647	0.287370312120727	48096-48115	logFC=-1.25 -log10(p)=1
0.09992638429974	-0.0744762308447866	48096-48116	logFC=-1 -log10(p)=1
-0.091173938447024	-0.414606355563741	48096-48117	logFC=-0.5 -log10(p)=1
-0.02465762615357	-0.482715273711408	48096-48118	logFC=-1.25 -log10(p)=2
0.0642325335976701	-0.36462657351645	48096-48119	logFC=-3 -log10(p)=4
0.075727438962183	-0.473430442038003	48096-48120	logFC=-0.75 -log10(p)=1
0.0786601009993699	-0.351022443955058	48096-48121	logFC=-1.75 -log10(p)=2
-0.107999500839413	-0.0409818943655456	48096-48122	logFC=-0.75 -log10(p)=1
-0.046908046332717	0.239438742601286	48096-48123	logFC=-0.25 -log10(p)=0
-0.0915387118159301	-0.0979199129608523	48096-48124	logFC=-1.5 -log10(p)=2
0.0544547276840599	-0.132173426729847	48096-48125	logFC=-2 -log10(p)=2
0.0581552924903401	-0.203877894094651	48096-48126	logFC=-2.75 -log10(p)=3
-0.0106151462777799	0.0690187922681211	48096-48127	logFC=-1.5 -log10(p)=1
0.11490807398392	-0.05245346221614	48096-48128	logFC=-1.25 -log10(p)=1
-0.05610223751052	-0.444546530813115	48096-48129	logFC=-1.75 -log10(p)=2
-0.0187137256110601	-0.169404436635894	48096-48130	logFC=-1.25 -log10(p)=1
-0.04276680195257	-0.121183929707333	48096-48131	logFC=-1.5 -log10(p)=1
0.11294165023525	-0.200681827830855	48096-48132	logFC=-4.25 -log10(p)=2
-0.00247026232448011	0.390119839338254	48096-48133	logFC=-1.5 -log10(p)=1
0.0710274421777599	-0.139147828141562	48096-48134	logFC=-2 -log10(p)=2
0.098374725129303	0.455921929863655	48096-48135	logFC=-0.75 -log10(p)=0
-0.032367039800195	0.152263383391344	48096-48136	logFC=-0.25 -log10(p)=0
0.08775413623702	-0.229898195048555	48096-48137	logFC=-1.5 -log10(p)=1
0.09603455209065	0.0180532979310337	48096-48138	logFC=-5 -log10(p)=3
0.00767923779803992	-0.131064043142905	48096-48139	logFC=-2.25 -log10(p)=2
-0.02577399153495	-0.166096694226922	48096-48140	logFC=-1 -log10(p)=1
-0.09446104893436	-0.23349787424801	48096-48141	logFC=-1 -log10(p)=1
0.031389726192539	0.320342085743399	48096-48142	logFC=-1 -log10(p)=0
-0.11973824600122	0.382985004612088	48096-48143	logFC=-1.75 -log10(p)=1
-0.01115505666974	-0.375444867440636	48096-48144	logFC=-1.5 -log10(p)=1
0.0783873828128301	-0.305560941972034	48096-48145	logFC=-1.75 -log10(p)=1
0.088102355643321	-0.100440021617363	48097-48097	logFC=-0.5 -log10(p)=8
0.043189103780935	0.399676705927364	48097-48098	logFC=-0.25 -log10(p)=2
-0.115237829301213	-0.151932812306686	48097-48099	logFC=0 -log10(p)=1
-0.08735727515032	0.0187801987645191	48097-48100	logFC=0.5 -log10(p)=6
-0.022183061537126	-0.124135464916622	48097-48101	logFC=0.75 -log10(p)=13
0.018647674968173	0.240202420774587	48097-48102	logFC=0.5 -log10(p)=6
-0.094339213413462	-0.224315228867196	48097-48103	logFC=0.25 -log10(p)=1
0.113994803248847	-0.437263752637291	48097-48104	logFC=-0.25 -log10(p)=1
-0.109648908168697	0.393582786973705	48097-48105	logFC=0 -log10(p)=0
0.0988059856725695	0.346846537507287	48097-48106	logFC=0 -log10(p)=0
-0.0565417405641558	0.14736472541606	48097-48107	logFC=0 -log10(p)=0
-0.0195545696155563	0.0410925207577085	48097-48108	logFC=0 -log10(p)=0
0.00440772230444297	0.336645135158809	48097-48109	logFC=-0.5 -log10(p)=2
0.057274129895138	0.487333813844266	48097-48110	logFC=-0.5 -log10(p)=1
0.0412959201470092	0.0668159092142615	48097-48111	logFC=0 -log10(p)=0
-0.0525270165263829	0.0908845593071866	48097-48112	logFC=0 -log10(p)=0
0.116838902935921	0.234005840677592	48097-48113	logFC=-0.25 -log10(p)=0
0.10317776446589	0.0961326872078914	48097-48114	logFC=-0.75 -log10(p)=2
-0.021773295723851	0.428023526796898	48097-48115	logFC=-0.75 -log10(p)=2
-0.094873792272227	-0.244215122555721	48097-48116	logFC=-0.25 -log10(p)=1
-0.053685186783957	0.472008840117491	48097-48117	logFC=-0.5 -log10(p)=1
-0.00972971106632992	0.0159469394534311	48097-48118	logFC=-1 -log10(p)=3
-0.0144753812567	0.0313451592279348	48097-48119	logFC=-1.25 -log10(p)=5
0.0679642240507901	-0.153606096225482	48097-48120	logFC=-1.75 -log10(p)=8
0.00256335440753008	0.392625765828178	48097-48121	logFC=-1.75 -log10(p)=6
-0.0850503498625601	-0.381204187463959	48097-48122	logFC=-2 -log10(p)=9
0.042164480351555	0.488907267575023	48097-48123	logFC=-1 -log10(p)=2
-0.0859834967937701	-0.349042066979789	48097-48124	logFC=-1.75 -log10(p)=6
-0.0677176563939099	-0.0342698569723261	48097-48125	logFC=-1.5 -log10(p)=4
-0.05087285191958	0.398784325801657	48097-48126	logFC=-1.5 -log10(p)=4
0.043659468698116	0.104224321770505	48097-48127	logFC=-1 -log10(p)=2
-0.10730325995224	-0.0529080992060944	48097-48128	logFC=-2 -log10(p)=5
0.0348860967922799	-0.391214914730926	48097-48129	logFC=-1.25 -log10(p)=3
0.0637927177492601	0.0446697010771264	48097-48130	logFC=-1.25 -log10(p)=2
0.08913954565519	0.312666472036899	48097-48131	logFC=-1.5 -log10(p)=2
-0.0951226584184801	0.34684951174119	48097-48132	logFC=-1.25 -log10(p)=3
0.0682792035877899	0.462242798881835	48097-48133	logFC=-2 -log10(p)=4
0.0755680284585341	0.302494318536588	48097-48134	logFC=-1 -log10(p)=1
-0.07411699628855	-0.368391446426043	48097-48135	logFC=-1.75 -log10(p)=5
-0.10506952382302	-0.341594896896966	48097-48136	logFC=-1.25 -log10(p)=3
-0.08557682055308	0.338087999588114	48097-48137	logFC=-1 -log10(p)=2
-0.0878989098840399	-0.374289736141998	48097-48138	logFC=-1 -log10(p)=2
-0.04114938583841	0.235764612765529	48097-48139	logFC=-2 -log10(p)=4
0.0558314422256401	0.311241921131067	48097-48140	logFC=-1.75 -log10(p)=3
-0.07913871192811	0.0858189828245282	48097-48141	logFC=-1.75 -log10(p)=4
-0.05194619528672	0.498246512592509	48097-48142	logFC=-1 -log10(p)=1
0.059939662813427	0.180859117245767	48097-48143	logFC=-1 -log10(p)=1
0.0467014958081	0.189374920674327	48097-48144	logFC=-2 -log10(p)=3
-0.029501826835502	-0.247117998842195	48097-48145	logFC=-0.75 -log10(p)=1
0.0251942386534201	0.183257696936516	48097-48146	logFC=-2 -log10(p)=3
0.09312515253397	0.0290160452789312	48098-48098	logFC=-0.5 -log10(p)=8
0.081524650398459	-0.0807410260992601	48098-48099	logFC=-0.25 -log10(p)=2
0.0509848994858203	0.318003252658326	48098-48100	logFC=0 -log10(p)=0
-0.0875891330781271	-0.427218547836384	48098-48101	logFC=0 -log10(p)=1
-0.104314332243213	-0.367974254798617	48098-48102	logFC=0 -log10(p)=1
-0.104361727733509	-0.456537126422629	48098-48103	logFC=0 -log10(p)=1
0.051424192829305	0.274449065708281	48098-48104	logFC=-0.5 -log10(p)=4
-0.076613732117773	0.167649064438856	48098-48105	logFC=-0.25 -log10(p)=2
0.060172248194532	-0.323034566877432	48098-48106	logFC=-0.5 -log10(p)=4
0.039297291149182	0.18760672890233	48098-48107	logFC=-0.5 -log10(p)=3
-0.028524489926438	0.33986051081255	48098-48108	logFC=-0.25 -log10(p)=1
-0.04288956959891	0.0411432192031214	48098-48109	logFC=-0.5 -log10(p)=3
-0.086313454400049	0.375590895480979	48098-48110	logFC=-0.5 -log10(p)=3
0.039496723047007	-0.347171947772455	48098-48111	logFC=-0.25 -log10(p)=1
0.0797166915930634	0.17927829727033	48098-48112	logFC=0 -log10(p)=0
0.114594551110527	-0.360897478755624	48098-48113	logFC=-0.75 -log10(p)=3
-0.02094905036113	0.248497235397363	48098-48114	logFC=-0.75 -log10(p)=3
-0.103654863737702	-0.0959420663313895	48098-48115	logFC=-0.25 -log10(p)=1
0.095095599246392	0.0929506074022513	48098-48116	logFC=-0.5 -log10(p)=1
0.091501121615169	0.0209975755421841	48098-48117	logFC=-1 -log10(p)=4
0.0740947206596671	0.193896428692013	48098-48118	logFC=-0.75 -log10(p)=2
-0.111555259928248	-0.00273309760987983	48098-48119	logFC=-0.75 -log10(p)=3
0.09301045894536	-0.224667862880009	48098-48120	logFC=-1.25 -log10(p)=6
0.0673650440111899	0.0972967711388115	48098-48121	logFC=-1.25 -log10(p)=5
-0.03540458577809	-0.228677968434644	48098-48122	logFC=-1.75 -log10(p)=8
0.10825433243745	0.418715220743454	48098-48123	logFC=-1.5 -log10(p)=5
-0.02067659790847	0.190506840468047	48098-48124	logFC=-1.25 -log10(p)=4
-0.0681298237977599	-0.0358940767315348	48098-48125	logFC=-1.25 -log10(p)=4
0.0198451745395101	-0.32834256825628	48098-48126	logFC=-1.25 -log10(p)=4
-0.0432036421122599	0.028286510422872	48098-48127	logFC=-1 -log10(p)=3
-0.0878938868683501	0.337861762871612	48098-48128	logFC=-1 -log10(p)=2
-0.06655647036827	-0.283046970158437	48098-48129	logFC=-1.5 -log10(p)=5
-0.0597430436736699	-0.409780480407123	48098-48130	logFC=-1.25 -log10(p)=4
-0.053370190031194	-0.103469328536593	48098-48131	logFC=-0.5 -log10(p)=1
0.05039744483248	0.199509104079866	48098-48132	logFC=-1.5 -log10(p)=4
-0.05285406600898	-0.417763978042233	48098-48133	logFC=-1.25 -log10(p)=4
-0.0117914862266599	0.163880599301391	48098-48134	logFC=-1.5 -log10(p)=3
0.055674866905008	0.0847595046040439	48098-48135	logFC=-1 -log10(p)=2
0.0441620092241799	-0.304489389836435	48098-48136	logFC=-1.5 -log10(p)=4
-0.072292215225838	-0.328019926123898	48098-48137	logFC=-0.75 -log10(p)=2
-0.02379273478864	0.042594052351971	48098-48138	logFC=-1 -log10(p)=2
-0.0154578161075249	0.220932627112669	48098-48139	logFC=-0.75 -log10(p)=1
0.121072797263301	0.427255788666646	48098-48140	logFC=-1 -log10(p)=1
0.01307806131454	-0.295861403334473	48098-48141	logFC=-1.25 -log10(p)=3
0.085005413230231	-0.323428242389296	48098-48142	logFC=-1 -log10(p)=2
